Count,Label,Sentence
1,s,No change in the mediastinal surgical clips
1,s,No change in the right middle lobe opacification
1,s,No change in the small calcified granuloma in the right upper lobe
1,s,No change in the small calcified right upper lobe nodule
1,s,"No change marked narrowing, large osteophyte formation, multiple synovial osteochondromas"
1,s,No change right anterior soft tissue surgical clips
1,s,No change right upper lobe cavitation
1,s,No change right upper lobe scar
1,s,No change right upper lobe volume loss and fibrosis
1,s,No displacement of the XXXX or XXXX fissure
1,s,No interval change in XXXX position
1,s,No interval change is found in the bony thorax
1,s,No significant change in pneumothorax or right pleural fluid
1,s,No significant change in position of the device overlying left chest wall
1,s,No significant change in right pneumothorax or pleural fluid
1,s,No there is an dextroscoliosis of the thoracic spine
6,s,Nodular densities consistent with chronic granulomatous disease
1,s,Nodular densities projecting over right anterior fifth and six ribs
1,s,Nodular densities projecting over the posterior 9th ribs bilaterally are consistent with nipple shadows
1,s,Nodular density noted on recent PA chest radiograph XXXX represents an artifact
1,s,Nodular density overlying the anterior left 4th rib XXXX represents a healing rib fracture
1,s,Nodular density projected over the left base with no lateral view correlate XXXX secondary to soft tissue overlay
1,s,Nodular opacities consistent with chronic granulomatous disease
1,s,Nodular opacities scattered throughout the lungs compatible with known pulmonary parenchymal metastatic disease
1,s,Nodular opacity projecting over the posterior right 9th rib and XXXX reflects granuloma
1,s,"Nodular right lower lobe opacity, XXXX nipple XXXX"
1,s,Nonemergent chest CT may be useful
1,s,Nonspecific interstitial prominence and basilar patchy airspace disease
1,s,Normal cardiac contour with atherosclerotic changes throughout the aorta
1,s,"Not XXXX showing benign type calcification, consider followup XXXX of the chest for characterization"
1,s,Note XXXX of a levoscoliosis of the thoracolumbar spine
1,s,Note XXXX of a severe rotatory dextroscoliosis in the lumbar spine
1,s,Note XXXX of an unchanged hiatal hernia
1,s,Note XXXX of placement of a retention XXXX in the lower cervical spine
1,s,Note is XXXX of an XXXX closure device which appears grossly appropriate The lungs are normally inflated and clear
1,s,Note is XXXX of calcifications in the aortic XXXX
1,s,Now located in left innominate vein
1,s,Numerous XXXX calcifications are again noted
1,s,Numerous bilateral pulmonary nodules have increased in size and number XXXX compared to prior study
1,s,Numerous bilateral pulmonary nodules with dominant nodulemass in the left lower lung
1,s,Numerous bilateral rib deformities
1,s,"Obliquely oriented left humeral neck fracture, transverse, with 5 mm displacement of the distal fragment"
1,s,Obscured left heart XXXX
1,s,Of the pulmonary vascularity is prominent
1,s,Old XXXX fracture deformity of approximately T6
1,s,Old chest film from XXXX  XXXX from XXXX was reviewed and the questionable nodule was not XXXX seen
1,s,Old fracture deformities of multiple right ribs
1,s,"Old fracture, right mid clavicle"
1,s,Old fractures seen the left 9th rib
1,s,Old fusion of approximately T9-T10
2,s,Old granulomatous disease
1,s,Old granulomatous disease and senescent changes but no acute pulmonary disease
1,s,Old healed left 5th and 6th rib fractures are seen laterally
1,s,Old healed left lateral rib fractures
1,s,Old healed left mid posterior rib fractures
1,s,Old left clavicle fracture noted
1,s,Old left rib fractures
1,s,Old rib fractures and pleural thickening are present on the right
1,s,"Old rib fractures, healed"
1,s,Old right clavicular fracture is again noted
3,s,Old right rib fractures
1,s,Old right-sided rib deformities are noted
1,s,Old right-sided rib fracture is noted
1,s,"Old, healed left rib fractures are noted"
1,s,"On XXXX component of a XXXX scan XXXX XXXXXXXX, several nodules were identified"
1,s,"On a previous outside XXXX scan (XXXX), the right upper lobe was consolidated"
1,s,"On the lateral view in the anterior costophrenic XXXX, there is a 2.1 x 2 cm nodular density which seems to be present previously but is more nodular in appearance on this examination"
1,s,On the right there is marked narrowing of the hip joint space uniformly throughout
1,s,"Once again noted is the surgical fixation XXXX, with fracture of the lateral most fixation screw"
1,s,Opacification of the right middle and lower lobes
1,s,Opacity XXXX representing left upper lobe pneumonia
1,s,Opacity in the left apex consistent with radiation change seen on prior CT
1,s,"Opacity in the right lung base also appears unchanged, XXXX scarring"
1,s,Opacity seen XXXX on lateral XXXX XXXX involving both right middle lobe and lingula compatible with some bronchiectasis and chronic inflammatory change
1,s,Opacity within the right middle and lower lobes
1,s,Ordering physician was notified of this finding at the time of the exam
1,s,"Osseous demineralization and exaggerated kyphosis, VP shunt tubing noted"
1,s,"Osseous demineralization, stable appearance of T9 and T12 XXXX fractures"
1,s,"Osseous structures are remarkable for osteopenia, degenerative changes and there is some kyphosis noted to the thoracic spine"
4,s,Osteopenia
1,s,Osteopenia and XXXX deformities are present in the spine
1,s,"Osteopenia and XXXX deformities, degenerative changes and scoliosis are present in the thoracic spine"
1,s,Osteopenia and degenerative changes are identified
2,s,Osteopenia and degenerative changes are present in the spine
1,s,Osteopenia is present in the spine
1,s,Osteopenia of the spine is identified
1,s,Osteopenia with mild degenerative changes of the thoracic spine is noted
1,s,Osteophyte formation is present with some sclerosis and subchondral cyst formation vertically along the superior acetabulum and femoral head
1,s,Osteophytes are present at the acromioclavicular joints bilaterally and also on the humeral necks
1,s,Osteophytic degeneration kyphotic thoracic spine
1,s,Osteoporosis and mild degenerative changes of the XXXX spine are noted with no evidence of XXXX fracture
1,s,Otherwise lines and tubes are unchanged
1,s,"Otherwise, The lungs are clear with granulomas and XXXX sulci"
1,s,Outward XXXX of PICC line
1,s,Over expanded lungs
1,s,Overall hyperexpanded lungs with flattening of the diaphragms consistent with obstructive lung disease
1,s,Overall low lung lines
1,s,Overall low lung volumes
1,s,Overall low lung volumes with mild patchy bibasilar airspace disease
1,s,"Overall, findings of mild volume overload"
1,s,"Overall, size of effusion appears slightly smaller"
1,s,Overlying EKG leads
1,s,Overlying leads
1,s,PA and lateral views of the chest show enlarging right hilar adenopathy
1,s,PA and moderate loss of the chest demonstrate stable moderate cardiomediastinal silhouette with atherosclerotic calcifications of the aortic XXXX and mild aortic ectasia
1,s,PICC catheter tip mid SVC
1,s,PICC line catheter tip XXXX in the right atrium
1,s,PICC line is in XXXX
1,s,Pacemaker defibrillator tips in the right atrium and right ventricle
1,s,"Pacemaker defibrillator tips in the right atrium, right ventricle and a coronary vein"
1,s,Pacemaker generator overlying the left chest in stable position with 2 leads terminating in the right atrium and right ventricle in stable position
1,s,Pacemaker is noted
1,s,Pacemaker leads are within the right atrium and ventricle
1,s,Partial fusion of 2 vertebral bodies near the thoracolumbar junction
1,s,Partial obscuration retrosternal space due to overlying XXXX
1,s,"Partially loculated right pleural effusion, grossly stable"
1,s,Partially visualized ORIF XXXX involving the left proximal humerus
1,s,Partially visualized lower cervical spine fusion XXXX
1,s,Patchy airspace disease in the left lingula
1,s,Patchy airspace disease in the lingula without evidence of effusion
1,s,Patchy airspace disease is noted within the right middle lobe
1,s,Patchy airspace disease is present in the lateral view probably within the right lower lobe
1,s,Patchy airspace disease is present in the right middle lobe
1,s,"Patchy airspace disease on the lateral view, probably within the right lower lobe, XXXX a pneumonia superimposed on XXXX severe underlying emphysema"
1,s,"Patchy airspace opacities in the left lower lobe, compatible with infiltrate"
1,s,Patchy alveolar infiltrates in the right midlung probably within the anterior segment of the right upper lobe
1,s,Patchy atelectasis and airspace disease is present in the left base
1,s,Patchy bibasilar air airspace opacities right greater than left
1,s,"Patchy bilateral airspace disease with pulmonary XXXX, XXXX a combination of atelectasis and consolidation"
1,s,"Patchy bilateral opacities, primarily in the lung bases, whose features are most consistent with pneumonia"
1,s,Patchy interstitial infiltrates are also present in the right lower lobe
1,s,Patchy interstitial infiltrates have developed in both lower lobes
1,s,Patchy left basal airspace opacity
1,s,"Patchy left lower lobe infiltrate and focal atelectasis, consistent with pneumonitis"
1,s,Patchy left upper right basilar atelectasis
1,s,Patchy opacities are demonstrated in the left lung base
1,s,Patchy opacities right base again noted
1,s,Patchy right lower lobe airspace opacities
1,s,"Patchy right lower lobe opacities, XXXX infectious infiltrate"
1,s,Patchy right lower lung opacification is noted
1,s,Patchy right middle lobe airspace disease
1,s,Patchy right middle lobe and lingular airspace disease compatible with multilobar pneumonia
1,s,"Patchy right perihilarupper lobe opacities, which abut the XXXX fissure on lateral projection"
1,s,"Patchy subsegmental atelectasis is seen bibasilar region, no evidence of pneumothorax or pleural effusion is present"
1,s,"Patchy, right lower lobe airspace disease"
1,s,Pathologic fractures seen at T5 and L2
1,s,Patient appears morbidly obese
1,s,Patient has XXXX cardiac valve replacement
1,s,Patient has stable interstitial fibrotic changes throughout both lungs
1,s,Patient is a large left effusion extending up to the level of the aortic XXXX
1,s,Patient is status post CABG
1,s,Patient is status post XXXX sternotomy
1,s,Patient status post XXXX sternotomy and CABG
3,s,Pectus carinatum
2,s,Pectus carinatum is noted
1,s,Pectus deformity is noted
1,s,Pectus excavatum
1,s,Pelvis and left hip There is an impacted and rotated fracture through the neck of the femur on the left
1,s,"Perhaps some slight progression, but overall XXXX change since prior examination"
1,s,Peribronchial cuffing also noted
1,s,Peripheral opacity along the right mid lung XXXX reflects scar or a small amount of loculated pleural fluid or thickening
1,s,Peripheral right basilar calcified granuloma
1,s,Peripheral vascular disease
1,s,Persistent 1.8 cm right midlung nodule without definite calcification
1,s,Persistent 8mm pneumothorax with small amount of pleural effusion
1,s,Persistent and biapical opacities
1,s,Persistent bibasilar airspace disease and bilateral pleural fluid
1,s,"Persistent bilateral lower lobe airspace disease, not significantly XXXX compared to prior"
1,s,Persistent but decreased left lower lobe atelectasis infiltrate and effusion
1,s,Persistent but decreasing basilar infiltrates atelectasis
4,s,Persistent cardiomegaly
1,s,Persistent cardiomegaly and patchy bibasilar interstitial disease
1,s,Persistent elevation of the left hemidiaphragm
1,s,Persistent left basilar opacity without significant effusion
1,s,Persistent mild elevation right hemidiaphragm
1,s,"Persistent mild right upper lobe infiltrate, similar to slightly improved from XXXX"
1,s,Persistent partial middle lobe atelectasis and infiltrate seen XXXX on the lateral
1,s,Persistent patchy left lung airspace disease is noted
1,s,Persistent patchy retrocardiac airspace opacity XXXX atelectasis
1,s,Persistent prominent interstitial markings of the right upper lobe
1,s,"Persistent right basilar opacity, XXXX atelectasis"
1,s,Persistent right pleural effusion with adjacent atelectasis
1,s,"Persistent small bilateral pleural effusions, XXXX on the right, small on the left with some associated left basilar atelectasis"
1,s,Persistent small right pleural effusion and XXXX XXXX atelectasis
1,s,Persistent stable right basilar atelectasis
1,s,Platelike right midlung atelectasis
1,s,Please correlate clinically
1,s,Please correlate clinically for pneumonia
1,s,Please see CT of the lumbar spine for further details
1,s,Pleural thickening along the inferior left lateral chest
1,s,Pleural thickening along the inferior left lateral chest wall stable since the prior examination
1,s,Pneumomediastinum is also less perceptible
1,s,Pneumonia is in the differential
